@relation QueryResult

@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute WeekDay numeric
@attribute Comments numeric
@attribute Price numeric
@attribute StockQuantity numeric
@attribute SalesQuantity numeric

@data
2016,2,8,0,15.305555,5.99,14768,210
2016,2,9,1,15.305555,5.99,14818,189
2016,2,10,2,15.611111,5.99,14893,193
2016,2,11,3,14.75,5.99,14932,161
2016,2,12,4,13.888888,5.99,15033,191
2016,2,13,5,12.777777,5.99,14842,192
2016,2,14,6,15,5.99,14650,217
2016,2,15,0,18.277777,5.99,14433,167
2016,2,16,1,18.027777,5.99,14545,208
2016,2,17,2,18.277777,5.99,14537,129
2016,2,18,3,11.111111,5.99,14631,152
2016,2,19,4,11.722222,5.99,14729,179
2016,2,20,5,11.722222,5.99,14550,191
2016,2,21,6,11.416666,5.99,14359,236
2016,2,22,0,10.611111,5.99,14362,168
2016,2,23,1,13.833333,5.99,14431,166
2016,2,24,2,14.694444,5.99,14543,207
2016,2,25,3,16.166666,5.99,14586,179
2016,2,26,4,15.611111,5.99,14683,205
2016,2,27,5,15,5.99,14478,226
2016,2,28,6,13.888888,5.99,14252,239
2016,2,29,0,14.388888,5.99,14302,218
2016,3,1,1,15.555555,5.99,14342,187
2016,3,2,2,15.305555,5.99,14393,167
2016,3,3,3,16.416666,5.99,14531,234
2016,3,4,4,17.222222,5.99,14565,197
2016,3,5,5,16.111111,5.99,14368,263
2016,3,6,6,12.777777,5.99,14105,314
2016,3,7,0,10.611111,5.99,14194,332
2016,3,8,1,11.972222,5.99,14180,247
2016,3,9,2,15.611111,5.99,14222,218
2016,3,10,3,17.222222,5.99,14321,246
2016,3,11,4,13.277777,5.99,14350,204
2016,3,12,5,13.277777,5.99,14146,270
2016,3,13,6,13.888888,5.99,13876,287
2016,3,14,0,13.277777,5.99,13917,257
2016,3,15,1,11.972222,5.99,13955,224
2016,3,16,2,15,5.99,13993,191
2016,3,17,3,16.055555,5.99,14053,180
2016,3,18,4,13.277777,5.99,14142,198
2016,3,19,5,13.277777,5.99,13944,187
2016,3,20,6,16.166666,5.99,13757,308
2016,3,21,0,13.277777,5.99,13782,262
2016,3,22,1,11.722222,5.99,13772,181
2016,3,23,2,12.5,5.99,13845,183
2016,3,24,3,13.583333,5.99,13929,196
2016,3,25,4,13.277777,5.99,13733,189
2016,3,26,5,14.694444,5.99,13544,203
2016,3,28,0,10.861111,5.99,13679,267
2016,3,29,1,11.972222,5.99,13706,223
2016,3,30,2,12.777777,5.99,13794,240
2016,3,31,3,13.027777,5.99,13837,212
2016,4,1,4,13.027777,5.99,13930,234
2016,4,2,5,12.222222,5.99,13696,273
2016,4,3,6,13.583333,5.99,13423,384
2016,4,4,0,14.388888,5.99,13384,274
2016,4,5,1,18.583333,5.99,13391,210
2016,4,6,2,22.5,5.99,13431,179
2016,4,7,3,19.388888,4.980164,13933,610
2016,4,8,4,15.861111,4.988165,13939,545
2016,4,9,5,15,4.99,13394,616
2016,4,10,6,13.888888,4.99,12778,685
2016,4,11,0,15,4.99,12793,629
2016,4,12,1,13.888888,4.99,12610,375
2016,4,13,2,13.027777,4.99,12713,407
2016,4,14,3,12.777777,4.987691,12810,433
2016,4,15,4,13.333333,4.987561,12858,410
2016,4,16,5,18.583333,4.99,12448,508
2016,4,17,6,21.666666,4.99,11940,539
2016,4,18,0,20.611111,4.99,11942,470
2016,4,19,1,18.833333,4.99,11930,387
2016,4,20,2,18.027777,4.99,11951,337
2016,4,21,3,17.222222,4.99,12116,431
2016,4,22,4,14.694444,4.99,12177,421
2016,4,23,5,13.583333,4.99,11756,446
2016,4,24,6,13.277777,4.99,11310,506
2016,4,25,0,12.777777,4.99,11327,452
2016,4,26,1,12.777777,4.99,11306,360
2016,4,27,2,13.888888,4.99,11335,318
2016,4,28,3,13.027777,4.99,11450,362
2016,4,29,4,13.583333,4.99,11556,397
2016,4,30,5,18.888888,4.99,11159,462
2016,5,1,6,19.138888,4.99,10697,534
2016,5,2,0,15,5.99,10454,220
2016,5,3,1,16.111111,5.99,10492,187
2016,5,4,2,15.611111,5.99,10571,195
2016,5,5,3,16.111111,5.99,10634,187
2016,5,6,4,14.388888,5.99,10769,251
2016,5,7,5,15.805555,5.99,10518,270
2016,5,8,6,14.388888,5.99,10248,177
2016,5,9,0,13.888888,5.99,10331,189
2016,5,10,1,15,5.99,10421,208
2016,5,11,2,15,5.99,10440,156
2016,5,12,3,14.388888,5.99,10528,173
2016,5,13,4,15,5.99,10622,196
2016,5,14,5,16.972222,5.99,10426,204
2016,5,15,6,16.111111,5.99,10222,266
2016,5,16,0,16.111111,5.99,10260,233
2016,5,17,1,22.25,5.99,10282,184
2016,5,18,2,21.166666,5.99,10355,186
2016,5,19,3,16.111111,5.99,10425,185
2016,5,20,4,13.888888,5.99,10501,190
2016,5,21,5,14.388888,5.99,10311,176
2016,5,22,6,13.277777,5.99,10135,263
2016,5,23,0,15.555555,5.99,10157,214
2016,5,24,1,14.694444,5.99,10229,215
2016,5,25,2,14.694444,5.99,10256,171
2016,5,26,3,15.555555,5.99,10356,200
2016,5,27,4,17.5,5.99,10449,222
2016,5,28,5,21.972222,5.99,10227,134
2016,5,29,6,17.25,5.99,10093,204
2016,5,31,1,21.111111,5.99,10152,192
2016,6,1,2,19.388888,5.99,10242,211
2016,6,2,3,18.888888,5.99,10269,167
2016,6,3,4,25,5.99,10362,189
2016,6,4,5,21.722222,5.99,10173,167
2016,6,5,6,17.222222,5.99,10006,247
2016,6,6,0,16.111111,5.99,10045,215
2016,6,7,1,16.722222,5.99,10092,191
2016,6,8,2,16.722222,5.99,10169,197
2016,6,9,3,16.722222,5.99,10270,227
2016,6,10,4,17.25,5.99,10378,264
2016,6,11,5,21.416666,5.99,10114,246
2016,6,12,6,19.694444,5.99,9868,276
2016,6,13,0,17.222222,5.99,9901,238
2016,6,14,1,15.861111,5.99,9947,213
2016,6,15,2,16.111111,5.99,9979,174
2016,6,16,3,18.583333,5.99,10059,183
2016,6,17,4,18.583333,5.99,10115,168
2016,6,18,5,19.694444,5.99,9947,198
2016,6,19,6,21.416666,5.99,9749,179
2016,6,20,0,20,5.99,9913,272
2016,6,21,1,20,5.99,9877,165
2016,6,22,2,18.333333,5.99,9988,205
2016,6,23,3,19.388888,5.99,10042,188
2016,6,24,4,18.888888,5.99,10127,202
2016,6,25,5,20.861111,5.99,9925,185
2016,6,26,6,21.722222,5.99,9740,212
2016,6,27,0,21.166666,5.99,9809,210
2016,6,28,1,18.888888,5.99,9851,181
2016,6,29,2,16.416666,5.99,9931,190
2016,6,30,3,19.138888,5.99,9999,187
2016,7,1,4,18.027777,5.99,10094,211
2016,7,2,5,18.694444,5.99,9883,202
2016,7,3,6,17.777777,5.99,9681,199
2016,7,5,1,16.111111,5.99,9815,262
2016,7,6,2,16.722222,5.99,9857,233
2016,7,7,3,15.611111,5.99,9915,220
2016,7,8,4,17.777777,5.99,9963,197
2016,7,9,5,18.277777,5.99,9766,216
2016,7,10,6,18.833333,5.99,9550,244
2016,7,11,0,18.277777,5.99,9641,264
2016,7,12,1,18.027777,5.99,9670,222
2016,7,13,2,22.75,5.99,9749,230
2016,7,14,3,21.722222,5.99,9783,193
2016,7,15,4,17.75,5.99,9899,238
2016,7,16,5,18.833333,5.99,9661,237
2016,7,17,6,16.111111,5.99,9424,291
2016,7,18,0,17.777777,5.99,9446,242
2016,7,19,1,16.972222,5.99,9519,244
2016,7,20,2,18.027777,5.99,9512,166
2016,7,21,3,16.722222,5.99,9588,171
2016,7,22,4,20,5.99,9687,199
2016,7,23,5,20.305555,5.99,9488,191
2016,7,24,6,20,5.99,9297,223
2016,7,25,0,19.388888,5.99,9365,220
2016,7,26,1,24.194444,5.99,9417,201
2016,7,27,2,22.111111,5.99,9461,174
2016,7,28,3,20.194444,5.99,9545,187
2016,7,29,4,20.305555,5.99,9584,155
2016,7,30,5,19.138888,5.99,9429,191
2016,7,31,6,17.222222,5.99,9238,243
2016,8,1,0,17.222222,5.99,9277,211
2016,8,2,1,18.888888,5.99,9328,191
2016,8,3,2,17.5,5.99,9384,176
2016,8,4,3,16.111111,5.99,9515,236
2016,8,5,4,16.111111,5.99,9569,219
2016,8,6,5,16.111111,5.99,9350,212
2016,8,7,6,16.111111,5.99,9138,263
2016,8,8,0,17.222222,5.99,9178,232
2016,8,9,1,16.722222,5.99,9244,227
2016,8,10,2,17.777777,5.99,9329,241
2016,8,11,3,17.777777,5.99,9395,236
2016,8,12,4,18.833333,5.99,9454,224
2016,8,13,5,18.888888,5.99,9230,237
2016,8,14,6,18.027777,5.99,8993,344
2016,8,15,0,17.222222,5.99,8970,250
2016,8,16,1,16.722222,5.99,9005,214
2016,8,17,2,17.777777,5.99,9071,209
2016,8,18,3,18.027777,5.99,9139,206
2016,8,19,4,17.75,5.99,9190,186
2016,8,20,5,17.777777,5.99,9004,194
2016,8,21,6,16.722222,5.99,8810,244
2016,8,22,0,16.722222,5.99,8880,243
2016,8,23,1,17.222222,5.99,8957,249
2016,8,24,2,16.972222,5.99,8956,177
2016,8,25,3,16.972222,5.99,9023,173
2016,8,26,4,18.277777,5.99,9115,194
2016,8,27,5,17.222222,5.99,8921,254
2016,8,28,6,18.027777,5.99,8667,281
2016,8,29,0,17.222222,5.99,8665,208
2016,8,30,1,20,5.99,8699,171
2016,8,31,2,18.888888,5.99,8800,201
2016,9,1,3,16.722222,5.99,8891,221
2016,9,2,4,18.027777,5.99,8984,243
2016,9,3,5,17.222222,5.99,8741,213
2016,9,4,6,16.416666,5.99,8528,218
2016,9,6,1,19.694444,5.99,8642,261
2016,9,7,2,23.333333,5.99,8690,238
2016,9,8,3,17.777777,5.99,8725,202
2016,9,9,4,17.222222,5.99,8796,202
2016,9,10,5,16.722222,5.99,8594,207
2016,9,11,6,16.111111,5.99,8387,261
2016,9,12,0,15.805555,5.99,8462,265
2016,9,13,1,16.972222,5.99,8480,212
2016,9,14,2,17.777777,5.99,8489,150
2016,9,15,3,16.111111,5.99,8624,214
2016,9,16,4,17.5,5.99,8647,166
2016,9,17,5,18.583333,5.99,8481,161
2016,9,18,6,23.888888,5.99,8320,248
2016,9,19,0,24.138888,5.99,8385,242
2016,9,20,1,20.611111,5.99,8405,191
2016,9,21,2,17.5,5.99,8470,185
2016,9,22,3,16.111111,5.99,8533,177
2016,9,23,4,17.5,5.99,8590,163
2016,9,24,5,21.972222,5.99,8427,179
2016,9,25,6,24.694444,5.99,8248,269
2016,9,26,0,25.861111,5.99,8230,180
2016,9,27,1,23.027777,5.99,8299,178
2016,9,28,2,18.277777,5.99,8353,161
2016,9,29,3,15.305555,5.99,8471,208
2016,9,30,4,15.305555,5.99,8538,204
2016,10,1,5,15,5.99,8334,213
2016,10,2,6,15.611111,5.99,8121,288
2016,10,3,0,17.222222,5.99,8164,260
2016,10,4,1,16.722222,5.99,8192,217
2016,10,5,2,16.972222,5.99,8270,224
2016,10,6,3,17.777777,5.99,8318,201
2016,10,7,4,20.305555,5.99,8411,223
2016,10,8,5,21.111111,5.99,8188,220
2016,10,9,6,20.305555,5.99,7968,299
2016,10,10,0,16.111111,5.99,7931,191
2016,10,11,1,15.861111,5.99,8023,212
2016,10,12,2,15,5.99,8083,201
2016,10,13,3,17.222222,5.99,8158,205
2016,10,14,4,17.222222,5.99,8235,211
2016,10,15,5,18.583333,5.99,8024,201
2016,10,16,6,17.777777,5.99,7823,304
2016,10,17,0,16.416666,5.99,7849,259
2016,10,18,1,15,5.99,7894,233
2016,10,19,2,17.222222,5.99,7909,177
2016,10,20,3,18.583333,5.99,7974,171
2016,10,21,4,16.972222,5.99,8052,178
2016,10,22,5,15,5.99,7874,234
2016,10,23,6,16.722222,5.99,7640,281
2016,10,24,0,17.777777,5.99,7660,230
2016,10,25,1,18.888888,5.99,7700,199
2016,10,26,2,17.222222,5.99,7737,165
2016,10,27,3,17.777777,5.99,7820,177
2016,10,28,4,17.222222,5.99,7917,203
2016,10,29,5,17.777777,5.99,7714,226
2016,10,30,6,16.111111,5.99,7488,267
2016,10,31,0,15,5.99,7499,207
2016,11,1,1,14.388888,5.99,7574,211
2016,11,2,2,14.694444,5.99,7616,182
2016,11,3,3,15.305555,5.99,7716,211
2016,11,4,4,15.555555,5.99,7798,222
2016,11,5,5,15.611111,5.99,7576,263
2016,11,6,6,17.222222,5.99,7313,327
2016,11,7,0,16.722222,5.99,7273,216
2016,11,8,1,17.5,5.99,7344,216
2016,11,9,2,16.722222,5.99,7394,195
2016,11,10,3,19.138888,5.99,7483,213
2016,11,11,4,18.583333,5.99,7550,209
2016,11,12,5,16.111111,5.99,7341,248
2016,11,13,6,13.277777,5.99,7093,263
2016,11,14,0,15,5.99,7163,262
2016,11,15,1,15,5.99,7170,198
2016,11,16,2,13.027777,5.99,7211,168
2016,11,17,3,10.861111,5.99,7310,196
2016,11,18,4,14.388888,5.99,7379,194
2016,11,19,5,14.388888,5.99,7185,235
2016,11,20,6,13.888888,5.99,6950,240
2016,11,21,0,12,5.99,7055,274
2016,11,22,1,11.416666,5.99,7098,246
2016,11,23,2,11.722222,5.99,7193,270
2016,11,25,4,11.111111,5.996452,7149,155
2016,11,26,5,11.111111,5.99,6994,205
2016,11,27,6,10.611111,5.99,6789,280
2016,11,28,0,10.611111,5.99,6786,206
2016,11,29,1,10.305555,5.99,6889,238
2016,11,30,2,11.111111,5.99,6908,186
2016,12,1,3,9.694444,5.99,7010,217
2016,12,2,4,12.222222,5.99,7015,151
2016,12,3,5,11.722222,5.99,6864,278
2016,12,4,6,12.5,5.99,6586,251
2016,12,5,0,11.722222,5.99,6646,240
2016,12,6,1,9.694444,5.99,6669,192
2016,12,7,2,10.305555,5.99,6740,192
2016,12,8,3,14.388888,5.99,6808,189
2016,12,9,4,16.166666,5.99,6933,243
2016,12,10,5,16.111111,5.99,6690,281
2016,12,11,6,11.111111,5.99,6409,326
2016,12,12,0,10.611111,5.99,6439,285
2016,12,13,1,13.277777,5.99,6441,216
2016,12,14,2,15.611111,5.99,6499,203
2016,12,15,3,15,5.99,6558,191
2016,12,16,4,10.611111,5.99,6678,240
2016,12,17,5,5.305555,5.99,6438,246
2016,12,18,6,4.388888,5.99,6192,239
2016,12,19,0,6.111111,5.99,6294,270
2016,12,20,1,8.583333,5.99,6348,253
2016,12,21,2,10.861111,5.99,6383,217
2016,12,22,3,10,5.99,6522,285
2016,12,23,4,10.611111,5.99,6550,242
2016,12,24,5,7.222222,5.99,6308,187
2016,12,26,0,5.861111,5.99,6121,267
2016,12,27,1,6.972222,5.99,6162,237
2016,12,28,2,7.777777,5.99,6243,247
2016,12,29,3,9.138888,5.99,6302,235
2016,12,30,4,10,5.99,6406,268
2016,12,31,5,9.388888,5.99,6138,266
2017,1,2,0,8.888888,5.99,5872,332
2017,1,3,1,12.222222,5.99,5870,259
2017,1,4,2,12.222222,5.99,5943,261
2017,1,5,3,8.277777,5.99,6050,297
2017,1,6,4,8.277777,5.99,6070,246
2017,1,7,5,13.888888,5.99,5824,292
2017,1,8,6,15.611111,5.99,5532,216
2017,1,9,0,12.777777,5.99,5685,298
2017,1,10,1,13.277777,5.99,5689,231
2017,1,11,2,11.111111,5.99,5819,290
2017,1,12,3,9.138888,5.99,5819,219
2017,1,13,4,8.277777,5.99,5885,214
2017,1,14,5,8.277777,5.99,5671,281
2017,1,15,6,7.222222,5.99,5390,310
2017,1,16,0,6.722222,5.99,5080,310
2017,1,17,1,9.138888,5.99,5127,286
2017,1,18,2,10.611111,5.99,5159,247
2017,1,19,3,10.611111,5.99,5303,320
2017,1,20,4,9.388888,5.99,5294,240
2017,1,21,5,10.611111,5.99,5054,338
2017,1,22,6,10,5.99,4716,330
2017,1,23,0,8.277777,5.99,4802,345
2017,1,24,1,6.666666,5.99,4822,294
2017,1,25,2,7.888888,5.99,4893,294
2017,1,26,3,8.027777,5.99,4909,239
2017,1,27,4,8.333333,5.99,4986,245
2017,1,28,5,8.583333,5.99,4741,222
2017,1,29,6,9.138888,5.99,4519,318
2017,1,30,0,10,5.99,4542,270
2017,1,31,1,10.305555,5.99,4601,258
2017,2,1,2,13.277777,5.99,4654,240
2017,2,2,3,15,5.99,4774,289
2017,2,3,4,15,5.99,4805,249
2017,2,4,5,13.027777,5.99,4556,346
2017,2,5,6,12.222222,5.99,4210,318
2017,2,6,0,13.888888,5.99,4281,318
2017,2,7,1,16.722222,5.99,4320,286
2017,2,8,2,17.222222,5.99,4382,277
2017,2,9,3,16.416666,5.99,4408,232
2017,2,10,4,13.888888,5.99,4533,286
2017,2,11,5,10.305555,5.99,4247,356
2017,2,12,6,10.861111,5.99,3891,449
2017,2,13,0,7.777777,5.99,3891,378
2017,2,14,1,13.583333,5.99,3829,245
2017,2,15,2,15.861111,5.99,3939,284
2017,2,16,3,15,5.99,4022,296
2017,2,17,4,13.277777,5.99,4050,253
2017,2,18,5,11.111111,5.99,3797,374
2017,2,19,6,11.972222,5.99,3423,337
2017,2,20,0,13.277777,5.99,3086,338
2017,2,21,1,13.277777,5.99,3117,298
2017,2,22,2,8.888888,5.99,3193,303
2017,2,23,3,7.5,5.99,3259,298
2017,2,24,4,7.222222,5.99,3331,299
2017,2,25,5,9.694444,5.99,3032,325
2017,2,26,6,9.388888,5.99,2707,371
2017,2,27,0,8.277777,5.99,2789,382
2017,2,28,1,8.888888,5.99,2777,299
2017,3,1,2,10.611111,5.99,2842,293
2017,3,2,3,11.972222,5.99,2893,273
2017,3,3,4,10.861111,5.99,2985,294
2017,3,4,5,11.722222,5.99,2691,383
2017,3,5,6,8.888888,5.99,2308,501
2017,3,6,0,9.444444,5.99,2267,389
2017,3,7,1,11.111111,5.99,2255,306
2017,3,8,2,13.277777,5.99,2330,310
2017,3,9,3,15,5.99,2377,286
2017,3,10,4,15.611111,5.99,2460,298
2017,3,11,5,14.388888,5.99,2162,343
2017,3,12,6,12,5.99,1819,432
2017,3,13,0,17.5,5.99,1801,343
2017,3,14,1,16.972222,5.99,1787,258
2017,3,15,2,15,5.99,1894,294
2017,3,16,3,14.388888,5.99,1917,246
2017,3,17,4,16.416666,5.99,2020,278
2017,3,18,5,14.388888,5.99,1742,279
2017,3,19,6,13.888888,5.99,1463,395
2017,3,20,0,15,5.99,1484,345
2017,3,21,1,15.611111,5.99,1504,294
2017,3,22,2,12.222222,5.99,1535,254
2017,3,23,3,11.722222,4.987765,2247,895
2017,3,24,4,12.777777,4.988487,2084,661
2017,3,25,5,12.222222,4.98886,1423,877
2017,3,26,6,13.027777,4.98889,546,901
2017,3,27,0,12.222222,4.99,509,793
2017,3,28,1,14.694444,4.99,415,628
2017,3,29,2,14.444444,4.988162,402,544
2017,3,30,3,13.277777,4.99,501,572
2017,3,31,4,15.611111,4.99,646,646
